trip_id,tpep_pickup_datetime,tpep_dropoff_datetime,PULocationID,DOLocationID,trip_distance,fare_amount,passenger_count,payment_type
1842,2024-03-28 00:33:00,2024-03-28 00:42:21,9,4,1.45,6.37,1.0,2
1843,2024-03-17 06:34:00,2024-03-17 06:52:31,1,5,1.86,7.65,1.0,1
1844,2024-03-20 19:54:00,2024-03-20 20:01:25,3,11,2.49,9.77,2.0,1
1845,2024-03-07 02:42:00,2024-03-07 02:58:03,14,2,1.99,9.27,1.0,2
1846,2024-03-09 05:22:00,2024-03-09 05:35:38,8,10,3.34,10.48,1.0,1
1847,2024-03-26 12:11:00,2024-03-26 12:45:47,10,13,4.78,16.06,1.0,1
1848,2024-03-18 02:41:00,2024-03-18 03:35:59,18,8,2.35,9.02,2.0,1
1849,2024-03-15 22:03:00,2024-03-15 22:49:14,13,17,1.26,6.64,2.0,2
1850,2024-03-07 14:35:00,2024-03-07 14:56:28,17,17,5.63,18.47,2.0,3
1851,2024-03-25 13:51:00,2024-03-25 13:55:26,17,11,2.22,9.43,2.0,2
1852,2024-03-16 05:43:00,2024-03-16 05:56:02,19,13,4.67,14.53,1.0,1
1853,2024-03-14 13:25:00,2024-03-14 13:49:59,8,5,3.76,12.53,1.0,1
1854,2024-03-24 20:00:00,2024-03-24 20:16:50,7,17,1.15,5.91,0.0,2
1855,2024-03-01 15:37:00,2024-03-01 15:46:51,7,12,2.16,9.35,1.0,1
1856,2024-03-01 07:01:00,2024-03-01 07:16:29,5,18,3.99,13.86,1.0,2
1857,2024-03-06 01:56:00,2024-03-06 02:08:28,10,2,0.61,4.56,1.0,1
1858,2024-03-11 21:25:00,2024-03-11 21:31:08,13,16,3.73,13.3,1.0,1
1859,2024-03-02 12:10:00,2024-03-02 12:22:40,17,13,2.51,10.3,4.0,1
1860,2024-03-07 11:55:00,2024-03-07 12:11:20,18,2,7.19,21.51,1.0,1
1861,2024-03-31 03:31:00,2024-03-31 03:33:54,7,2,6.43,22.16,1.0,1
1862,2024-03-18 03:58:00,2024-03-18 04:00:58,5,8,0.74,4.75,1.0,2
1863,2024-03-18 21:15:00,2024-03-18 21:27:14,20,8,3.14,12.1,2.0,1
1864,2024-03-03 11:27:00,2024-03-03 11:43:10,11,13,1.15,5.82,1.0,1
1865,2024-03-23 21:35:00,2024-03-23 21:52:00,13,3,6.59,20.59,2.0,1
1866,2024-03-08 15:56:00,2024-03-08 15:59:42,13,4,5.41,19.67,1.0,1
1867,2024-03-09 05:09:00,2024-03-09 05:17:01,7,3,2.37,10.49,1.0,2
1868,2024-03-26 04:51:00,2024-03-26 04:59:35,13,17,3.27,10.48,1.0,2
1869,2024-03-18 19:22:00,2024-03-18 20:02:38,4,20,0.93,5.74,2.0,2
1870,2024-03-26 14:03:00,2024-03-26 14:15:41,1,15,1.52,7.35,1.0,1
1871,2024-03-16 06:11:00,2024-03-16 06:20:11,1,2,3.45,11.56,1.0,1
1872,2024-03-26 10:56:00,2024-03-26 11:15:47,7,3,1.91,8.85,1.0,2
1873,2024-03-10 22:58:00,2024-03-10 23:49:30,11,12,4.35,-5.0,4.0,2
1874,2024-03-08 17:51:00,2024-03-08 18:03:17,13,8,2.75,11.35,1.0,2
1875,2024-03-30 21:30:00,2024-03-30 22:12:09,9,3,1.27,5.99,2.0,1
1876,2024-03-16 17:02:00,2024-03-16 17:12:49,18,20,5.14,17.61,1.0,1
1877,2024-03-09 02:19:00,2024-03-09 02:39:29,3,12,1.9,7.88,2.0,1
1878,2024-03-22 02:36:00,2024-03-22 02:47:03,4,17,1.01,5.77,1.0,1
1879,2024-03-29 03:16:00,2024-03-29 03:45:15,16,4,7.24,23.78,1.0,2
1880,2024-03-04 19:01:00,2024-03-04 19:50:56,3,17,7.48,23.1,4.0,1
1881,2024-03-08 02:47:00,2024-03-08 03:24:32,19,13,1.36,6.43,1.0,2
1882,2024-03-23 18:43:00,2024-03-23 18:55:07,10,18,3.52,13.56,1.0,2
1883,2024-03-09 22:20:00,2024-03-09 22:39:41,3,3,4.2,13.1,2.0,2
1884,2024-03-12 01:33:00,2024-03-12 01:42:26,20,2,2.52,9.91,2.0,1
1885,2024-03-12 13:20:00,2024-03-12 13:31:11,11,7,5.86,18.86,4.0,2
1886,2024-03-14 15:48:00,2024-03-14 16:01:21,4,7,2.13,9.32,4.0,1
1887,2024-03-08 06:22:00,2024-03-08 06:43:54,7,2,4.23,13.75,1.0,2
1888,2024-03-24 10:29:00,2024-03-24 10:39:23,3,1,0.28,3.7,2.0,1
1889,2024-03-28 16:26:00,2024-03-28 16:46:47,8,8,1.86,7.73,2.0,3
1890,2024-03-07 22:42:00,2024-03-07 22:53:05,18,18,2.41,10.35,2.0,2
1891,2024-03-04 20:45:00,2024-03-04 20:57:57,17,20,6.09,21.01,3.0,1
1892,2024-03-08 11:04:00,2024-03-08 11:27:29,20,4,3.87,13.67,1.0,2
1893,2024-03-29 15:33:00,2024-03-29 15:41:33,13,1,1.83,8.11,2.0,1
1894,2024-03-14 18:10:00,2024-03-14 18:29:11,7,16,3.96,14.5,2.0,2
1895,2024-03-18 02:43:00,2024-03-18 03:17:42,9,11,5.62,19.98,1.0,2
1896,2024-03-02 04:25:00,2024-03-02 04:38:22,12,17,3.96,12.31,1.0,1
1897,2024-03-04 23:25:00,2024-03-04 23:48:38,8,19,8.05,27.76,4.0,2
1898,2024-03-16 05:01:00,2024-03-16 05:26:06,3,5,3.26,12.54,1.0,1
1899,2024-03-31 11:55:00,2024-03-31 12:07:33,9,12,2.34,8.34,1.0,3
1900,2024-03-25 19:44:00,2024-03-25 19:57:54,15,10,3.34,12.69,2.0,1
1901,2024-03-24 12:19:00,2024-03-24 12:43:17,13,14,5.41,18.51,1.0,1
1902,2024-03-04 02:54:00,2024-03-04 03:23:05,20,20,1.75,8.18,1.0,1
1903,2024-03-15 01:27:00,2024-03-15 01:32:23,19,4,2.37,10.07,1.0,1
1904,2024-03-08 22:03:00,2024-03-08 22:08:24,8,6,4.25,12.45,1.0,1
1905,2024-03-15 11:26:00,2024-03-15 11:28:33,18,5,8.16,27.79,2.0,2
1906,2024-03-19 17:25:00,2024-03-19 17:29:44,4,2,1.99,8.46,0.0,1
1907,2024-03-23 04:54:00,2024-03-23 04:55:59,3,15,2.46,9.62,1.0,1
1908,2024-03-21 22:38:00,2024-03-21 23:32:00,5,19,2.22,10.11,1.0,1
1909,2024-03-17 12:54:00,2024-03-17 12:56:53,15,13,2.64,10.6,1.0,1
1910,2024-03-06 03:12:00,2024-03-06 03:29:00,12,18,2.84,11.87,1.0,1
1911,2024-03-08 10:14:00,2024-03-08 10:25:28,4,17,4.09,15.74,1.0,2
1912,2024-03-19 07:55:00,2024-03-19 08:15:52,6,8,3.94,12.31,1.0,1
1913,2024-03-08 12:44:00,2024-03-08 12:49:08,15,5,3.68,14.09,1.0,1
1914,2024-03-29 18:18:00,2024-03-29 18:30:08,20,12,1.4,6.64,1.0,1
1915,2024-03-06 03:46:00,2024-03-06 04:17:21,19,20,3.18,10.77,1.0,1
1916,2024-03-04 20:01:00,2024-03-04 20:09:56,13,13,0.23,3.57,1.0,1
1917,2024-03-16 08:22:00,2024-03-16 08:41:10,5,6,2.23,9.91,1.0,1
1918,2024-03-17 21:24:00,2024-03-17 21:31:21,3,10,1.82,7.12,1.0,1
1919,2024-03-01 06:55:00,2024-03-01 07:29:26,4,14,1.71,7.05,1.0,1
1920,2024-03-30 18:21:00,2024-03-30 18:33:36,4,1,1.83,7.32,2.0,1
1921,2024-03-03 20:57:00,2024-03-03 21:12:04,16,4,2.01,8.75,3.0,1
1922,2024-03-15 20:38:00,2024-03-15 20:42:39,12,16,1.58,8.0,1.0,1
1923,2024-03-21 22:05:00,2024-03-21 22:11:55,17,3,5.09,14.39,1.0,1
1924,2024-03-11 22:50:00,2024-03-11 23:05:50,16,2,3.13,11.95,1.0,1
1925,2024-03-03 14:54:00,2024-03-03 15:50:13,15,14,8.89,23.51,1.0,1
1926,2024-03-06 10:39:00,2024-03-06 10:45:31,1,13,1.33,6.86,2.0,1
1927,2024-03-25 00:48:00,2024-03-25 00:59:06,15,16,1.79,8.13,1.0,1
1928,2024-03-23 16:53:00,2024-03-23 17:18:39,6,12,2.43,10.69,1.0,1
1929,2024-03-10 06:19:00,2024-03-10 06:20:00,10,6,2.7,9.9,1.0,1
1930,2024-03-23 03:11:00,2024-03-23 03:35:40,8,18,3.0,10.49,1.0,1
1931,2024-03-09 11:22:00,2024-03-09 12:36:03,17,12,9.43,27.36,1.0,1
1932,2024-03-06 18:14:00,2024-03-06 18:19:51,15,16,3.02,12.33,1.0,2
1933,2024-03-18 09:52:00,2024-03-18 10:20:50,8,9,3.8,11.55,1.0,1
1934,2024-03-14 17:33:00,2024-03-14 17:40:54,1,14,1.93,8.49,3.0,2
1935,2024-03-31 11:01:00,2024-03-31 11:11:11,11,11,0.93,5.71,1.0,1
1936,2024-03-03 08:53:00,2024-03-03 09:36:49,17,8,0.63,4.4,1.0,1
1937,2024-03-08 15:50:00,2024-03-08 16:05:19,3,13,3.39,13.77,1.0,1
1938,2024-03-09 11:15:00,2024-03-09 11:56:31,5,12,3.61,13.83,2.0,3
1939,2024-03-09 10:14:00,2024-03-09 10:59:45,3,5,3.6,12.53,2.0,2
1940,2024-03-10 11:59:00,2024-03-10 12:12:44,12,4,5.11,16.1,2.0,1
1941,2024-03-05 07:46:00,2024-03-05 08:25:00,7,15,4.0,15.6,1.0,1
1942,2024-03-08 17:08:00,2024-03-08 17:31:36,10,6,2.94,10.65,1.0,1
1943,2024-03-11 07:40:00,2024-03-11 08:01:41,19,5,2.13,9.56,1.0,2
1944,2024-03-07 07:20:00,2024-03-07 07:32:11,11,4,1.02,5.82,,3
1945,2024-03-05 15:44:00,2024-03-05 15:45:15,15,9,5.18,15.63,2.0,3
1946,2024-03-18 05:53:00,2024-03-18 06:18:38,1,14,8.32,26.57,2.0,2
1947,2024-03-09 10:46:00,2024-03-09 11:00:57,9,14,0.63,4.99,3.0,1
1948,2024-03-21 23:41:00,2024-03-22 00:17:14,10,11,1.52,7.82,1.0,1
1949,2024-03-06 08:31:00,2024-03-06 08:36:16,9,13,2.47,8.98,3.0,1
1950,2024-03-04 04:00:00,2024-03-04 04:20:41,5,17,3.26,12.42,4.0,1
1951,2024-03-03 15:11:00,2024-03-03 15:41:59,15,2,3.62,13.8,1.0,1
1952,2024-03-04 00:58:00,2024-03-04 01:27:41,2,7,5.98,20.57,2.0,2
1953,2024-03-21 14:41:00,2024-03-21 14:52:01,3,4,0.55,4.63,2.0,1
1954,2024-03-16 05:38:00,2024-03-16 05:47:07,14,15,7.17,20.84,2.0,2
1955,2024-03-14 15:31:00,2024-03-14 15:48:18,8,7,1.05,6.2,3.0,1
1956,2024-03-01 11:55:00,2024-03-01 12:28:08,13,4,3.2,11.87,1.0,1
1957,2024-03-18 14:58:00,2024-03-18 15:06:26,14,11,1.84,7.67,1.0,1
1958,2024-03-29 20:10:00,2024-03-29 20:17:43,12,18,0.5,4.18,1.0,1
1959,2024-03-13 03:00:00,2024-03-13 03:09:04,3,9,3.53,11.75,1.0,1
1960,2024-03-23 09:50:00,2024-03-23 10:11:14,16,8,1.9,8.84,1.0,1
1961,2024-03-12 11:51:00,2024-03-12 11:59:53,2,9,1.66,8.13,1.0,2
1962,2024-03-01 13:52:00,2024-03-01 14:00:45,19,7,6.51,23.69,2.0,2
1963,2024-03-23 18:47:00,2024-03-23 18:52:30,13,19,4.61,14.44,2.0,1
1964,2024-03-06 14:32:00,2024-03-06 15:12:18,8,2,2.47,9.54,1.0,1
1965,2024-03-01 22:55:00,2024-03-01 23:14:26,2,5,5.21,19.65,1.0,3
1966,2024-03-13 21:04:00,2024-03-13 21:00:00,2,5,5.64,18.57,3.0,2
1967,2024-03-23 08:45:00,2024-03-23 09:07:33,18,14,0.85,5.65,2.0,1
1968,2024-03-11 15:37:00,2024-03-11 16:16:26,4,17,3.48,13.02,1.0,1
1969,2024-03-20 20:44:00,2024-03-20 20:55:08,12,13,2.53,9.07,1.0,1
1970,2024-03-08 18:28:00,2024-03-08 19:06:29,3,9,3.23,12.93,1.0,2
1971,2024-03-09 15:46:00,2024-03-09 15:52:28,13,10,2.32,8.1,1.0,1
1972,2024-03-17 07:24:22,2024-03-17 07:02:00,13,12,6.94,21.36,3.0,1
1973,2024-03-08 09:57:00,2024-03-08 10:39:26,15,4,0.66,4.76,1.0,1
1974,2024-03-20 11:02:00,2024-03-20 11:19:03,20,20,1.36,7.15,1.0,1
1975,2024-03-13 11:05:00,2024-03-13 11:16:10,14,8,2.2,7.94,1.0,1
1976,2024-03-03 11:22:00,2024-03-03 11:45:17,19,14,1.24,6.64,1.0,1
1977,2024-03-16 10:34:00,2024-03-16 10:45:51,11,12,0.31,3.9,1.0,1
1978,2024-03-11 08:23:00,2024-03-11 08:25:46,3,19,2.75,10.37,1.0,1
1979,2024-03-04 18:29:00,2024-03-04 18:37:07,8,1,3.94,14.8,2.0,1
1980,2024-03-17 13:43:00,2024-03-17 13:59:20,7,6,0.37,3.89,3.0,1
1981,2024-03-19 15:30:00,2024-03-19 15:31:01,2,14,0.75,4.87,4.0,2
1982,2024-03-05 06:57:00,2024-03-05 07:10:06,3,7,3.33,11.32,1.0,1
1983,2024-03-16 20:37:00,2024-03-16 21:10:26,5,20,5.66,18.1,4.0,2
1984,2024-03-07 05:25:00,2024-03-07 05:38:15,5,6,2.56,10.87,1.0,1
1985,2024-03-30 00:07:00,2024-03-30 00:21:20,1,1,3.48,13.97,2.0,1
1986,2024-03-19 22:40:00,2024-03-19 23:29:15,17,5,5.44,20.31,3.0,1
1987,2024-03-22 13:33:00,2024-03-22 13:42:55,7,6,0.84,5.33,1.0,3
1988,2024-03-22 18:57:00,2024-03-22 19:24:14,12,18,5.88,19.52,1.0,1
1989,2024-03-28 16:44:00,2024-03-28 17:03:34,15,20,3.09,11.31,1.0,3
1990,2024-03-13 22:34:00,2024-03-13 22:37:43,13,16,4.44,14.84,1.0,1
1991,2024-03-20 20:00:00,2024-03-20 20:32:50,8,8,1.27,6.27,1.0,1
1992,2024-03-16 16:54:00,2024-03-16 17:33:16,20,12,1.55,7.31,1.0,1
1993,2024-03-24 05:49:00,2024-03-24 06:01:04,2,7,2.08,8.35,1.0,2
1994,2024-03-02 12:54:00,2024-03-02 13:16:52,10,3,3.05,11.3,1.0,1
1995,2024-03-12 03:09:00,2024-03-12 03:57:22,7,12,2.75,10.21,1.0,1
1996,2024-03-23 09:47:00,2024-03-23 09:58:20,5,14,2.99,11.81,1.0,1
1997,2024-03-08 02:03:00,2024-03-08 02:11:55,5,4,12.03,38.75,1.0,3
1998,2024-03-11 09:59:00,2024-03-11 10:10:12,18,6,2.08,8.24,2.0,1
1999,2024-03-29 23:57:00,2024-03-30 00:19:54,2,4,5.21,16.47,1.0,1
2000,2024-03-23 09:09:00,2024-03-23 09:23:14,7,7,4.9,14.92,1.0,2
2001,2024-03-04 17:38:00,2024-03-04 18:01:43,17,14,7.06,20.07,1.0,2
2002,2024-03-17 02:36:00,2024-03-17 02:49:27,17,9,0.69,4.89,1.0,1
2003,2024-03-20 15:10:00,2024-03-20 15:19:11,19,10,5.27,15.69,4.0,2
2004,2024-03-25 14:56:00,2024-03-25 15:24:18,6,11,5.97,16.63,1.0,1
2005,2024-03-14 16:47:00,2024-03-14 17:27:39,2,18,2.41,10.03,1.0,1
2006,2024-03-26 04:37:00,2024-03-26 05:25:27,13,14,3.5,12.71,2.0,1
2007,2024-03-03 16:24:00,2024-03-03 16:39:15,1,3,2.23,8.51,1.0,1
2008,2024-03-02 15:13:00,2024-03-02 15:25:55,19,9,4.42,15.06,1.0,1
2009,2024-03-09 09:35:00,2024-03-09 09:55:05,1,11,2.7,9.42,1.0,2
2010,2024-03-25 20:34:00,2024-03-25 20:40:45,5,15,5.12,18.46,3.0,2
2011,2024-03-16 10:10:00,2024-03-16 10:27:43,10,16,1.54,7.65,1.0,1
2012,2024-03-10 18:59:00,2024-03-10 19:24:38,4,7,0.97,5.5,1.0,2
2013,2024-03-30 21:53:00,2024-03-30 22:01:48,12,13,2.93,9.81,4.0,1
2014,2024-03-22 06:04:00,2024-03-22 06:26:00,3,7,1.73,7.3,4.0,1
2015,2024-03-21 17:08:00,2024-03-21 17:25:55,17,19,0.69,4.93,1.0,2
2016,2024-03-13 15:21:00,2024-03-13 15:27:06,20,2,2.42,9.46,2.0,1
2017,2024-03-25 06:32:00,2024-03-25 06:39:03,17,19,2.46,10.1,2.0,2
2018,2024-03-20 03:12:00,2024-03-20 03:35:14,13,17,1.72,8.05,1.0,1
2019,2024-03-05 17:54:00,2024-03-05 17:56:14,9,8,1.83,7.28,1.0,1
2020,2024-03-23 11:49:00,2024-03-23 11:52:43,19,9,1.38,6.48,1.0,1
2021,2024-03-26 00:08:00,2024-03-26 00:13:13,9,2,2.93,11.11,1.0,2
2022,2024-03-22 16:47:00,2024-03-22 17:41:55,8,7,4.78,13.81,2.0,2
2023,2024-03-16 06:02:00,2024-03-16 06:31:52,9,5,0.41,4.3,1.0,2
2024,2024-03-24 03:51:00,2024-03-24 04:36:49,16,5,1.9,7.39,3.0,2
2025,2024-03-07 12:48:00,2024-03-07 13:05:30,3,8,8.97,23.35,,1
2026,2024-03-07 14:50:00,2024-03-07 15:15:15,2,14,3.67,12.29,1.0,1
2027,2024-03-13 16:22:00,2024-03-13 16:38:06,14,3,4.25,12.65,1.0,1
2028,2024-03-21 17:22:00,2024-03-21 17:38:07,4,18,2.4,9.79,1.0,3
2029,2024-03-06 08:10:00,2024-03-06 08:21:40,9,15,1.48,7.67,1.0,2
2030,2024-03-28 02:54:00,2024-03-28 03:07:47,19,9,6.08,22.11,4.0,2
2031,2024-03-05 01:57:00,2024-03-05 03:06:06,20,8,2.42,10.19,1.0,1
2032,2024-03-16 00:21:00,2024-03-16 00:33:38,16,8,0.85,5.61,1.0,1
2033,2024-03-30 15:46:00,2024-03-30 16:08:53,10,16,1.36,6.82,1.0,1
2034,2024-03-20 14:22:00,2024-03-20 14:31:00,11,13,1.63,7.34,2.0,2
2035,2024-03-08 07:18:00,2024-03-08 07:52:30,2,8,3.51,12.78,1.0,1
2036,2024-03-07 16:42:00,2024-03-07 16:56:22,10,13,0.61,4.88,1.0,2
2037,2024-03-30 15:08:00,2024-03-30 15:25:40,2,18,7.99,22.37,1.0,1
2038,2024-03-12 09:30:00,2024-03-12 09:45:46,17,15,5.05,17.33,1.0,1
2039,2024-03-25 04:15:00,2024-03-25 05:17:45,18,6,4.44,14.67,1.0,2
2040,2024-03-04 19:32:00,2024-03-04 19:54:19,12,17,1.93,8.51,1.0,1
2041,2024-03-07 23:36:00,2024-03-08 00:05:20,13,4,1.74,6.86,1.0,1
2042,2024-03-26 20:08:00,2024-03-26 20:19:35,19,6,0.0,7.74,1.0,1
2043,2024-03-03 00:56:00,2024-03-03 01:06:52,6,19,5.67,17.97,1.0,1
2044,2024-03-23 10:06:00,2024-03-23 10:47:49,14,19,4.76,16.45,2.0,1
2045,2024-03-04 12:51:00,2024-03-04 13:15:54,11,19,5.91,16.84,2.0,1
2046,2024-03-17 00:34:00,2024-03-17 00:52:11,9,14,4.52,16.83,2.0,2
2047,2024-03-04 07:15:00,2024-03-04 07:38:57,15,12,4.01,13.14,1.0,1
2048,2024-03-25 20:58:00,2024-03-25 21:08:02,8,7,4.7,16.2,2.0,2
2049,2024-03-12 21:39:00,2024-03-12 21:44:13,17,1,1.31,6.35,1.0,3
2050,2024-03-07 07:36:00,2024-03-07 07:51:11,19,2,1.53,7.28,1.0,1
2051,2024-03-04 22:34:00,2024-03-04 22:45:05,20,6,5.5,18.21,1.0,1
2052,2024-03-22 21:18:00,2024-03-22 21:27:34,10,20,0.32,3.99,1.0,1
2053,2024-03-31 22:40:00,2024-03-31 23:13:14,5,2,6.3,18.45,4.0,2
2054,2024-03-03 09:55:00,2024-03-03 10:08:15,18,4,2.39,8.53,1.0,1
2055,2024-03-31 04:33:00,2024-03-31 04:48:02,10,7,0.43,4.1,1.0,2
2056,2024-03-22 10:19:00,2024-03-22 10:41:52,14,16,4.47,14.62,1.0,2
2057,2024-03-04 03:55:00,2024-03-04 03:57:27,8,8,2.5,9.03,4.0,1
2058,2024-03-24 23:15:00,2024-03-24 23:56:38,13,4,7.94,22.25,2.0,1
2059,2024-03-10 07:06:00,2024-03-10 07:29:33,18,12,1.66,7.37,1.0,1
2060,2024-03-19 13:27:00,2024-03-19 13:28:16,5,13,8.37,25.32,2.0,1
2061,2024-03-13 16:37:00,2024-03-13 16:42:08,13,19,1.39,6.5,1.0,1
2062,2024-03-25 10:55:00,2024-03-25 12:07:03,18,16,1.61,6.93,2.0,1
2063,2024-03-28 02:09:00,2024-03-28 02:32:31,5,14,6.48,21.29,1.0,2
2064,2024-03-01 08:05:00,2024-03-01 08:37:33,5,17,2.03,9.44,1.0,2
2065,2024-03-06 10:56:00,2024-03-06 11:02:48,7,10,4.11,14.43,2.0,2
2066,2024-03-20 16:39:00,2024-03-20 16:49:18,12,16,6.18,18.69,2.0,3
2067,2024-03-07 12:27:00,2024-03-07 12:41:18,20,10,1.88,7.98,3.0,3
2068,2024-03-10 13:52:00,2024-03-10 14:11:08,9,5,1.74,7.15,1.0,1
2069,2024-03-26 02:35:00,2024-03-26 03:07:34,11,19,7.65,26.79,4.0,1
2070,2024-03-22 02:53:00,2024-03-22 03:12:40,4,18,1.75,8.56,4.0,1
2071,2024-03-02 08:26:00,2024-03-02 08:28:39,12,18,8.1,26.21,1.0,2
2072,2024-03-16 14:34:00,2024-03-16 14:52:04,19,11,0.39,4.09,2.0,2
2073,2024-03-20 14:53:00,2024-03-20 15:00:28,12,20,13.35,37.85,2.0,1
2074,2024-03-08 06:32:00,2024-03-08 06:38:59,12,9,6.76,19.86,3.0,1
2075,2024-03-01 05:39:00,2024-03-01 05:47:35,9,4,2.86,10.78,1.0,1
2076,2024-03-24 13:41:00,2024-03-24 14:28:38,10,17,2.62,9.65,1.0,1
2077,2024-03-08 19:54:00,2024-03-08 20:29:11,16,4,1.64,7.27,1.0,2
2078,2024-03-04 21:04:00,2024-03-04 21:22:08,6,14,3.16,10.44,1.0,2
2079,2024-03-31 09:41:00,2024-03-31 10:03:19,5,18,3.21,10.45,1.0,1
2080,2024-03-03 00:24:00,2024-03-03 00:49:42,5,5,2.27,8.78,2.0,1
2081,2024-03-15 12:56:00,2024-03-15 13:04:12,20,13,2.1,8.36,2.0,1
2082,2024-03-04 12:14:00,2024-03-04 12:20:08,19,14,2.32,8.28,1.0,1
2083,2024-03-26 08:45:00,2024-03-26 08:52:06,18,17,4.46,12.9,1.0,2
2084,2024-03-26 13:42:00,2024-03-26 14:06:18,1,4,0.63,4.99,2.0,1
2085,2024-03-03 05:03:00,2024-03-03 05:20:25,17,10,0.0,4.27,1.0,1
2086,2024-03-27 15:29:00,2024-03-27 15:53:47,1,18,3.37,12.38,2.0,1
2087,2024-03-29 13:59:00,2024-03-29 14:15:22,3,7,4.68,15.96,3.0,1
2088,2024-03-06 14:25:00,2024-03-06 14:43:09,6,9,1.07,6.37,1.0,1
2089,2024-03-06 13:32:00,2024-03-06 13:50:30,4,10,1.18,5.72,1.0,1
2090,2024-03-25 07:31:00,2024-03-25 07:46:26,13,7,0.99,5.71,1.0,1
2091,2024-03-11 19:06:00,2024-03-11 20:02:24,14,5,3.62,11.11,1.0,1
2092,2024-03-01 20:23:00,2024-03-01 20:29:23,9,1,1.65,8.1,0.0,2
2093,2024-03-10 04:23:00,2024-03-10 04:27:08,20,10,0.9,5.23,1.0,2
2094,2024-03-21 17:05:00,2024-03-21 17:26:10,20,16,5.64,15.98,1.0,1
2095,2024-03-21 20:43:00,2024-03-21 21:29:48,14,5,1.94,7.37,1.0,1
2096,2024-03-28 22:52:00,2024-03-28 23:07:03,5,16,1.93,8.98,1.0,1
2097,2024-03-02 14:39:00,2024-03-02 14:52:44,16,6,9.39,29.97,1.0,1
2098,2024-03-22 05:05:00,2024-03-22 05:17:25,11,6,3.1,10.9,2.0,1
2099,2024-03-02 18:53:00,2024-03-02 19:13:25,10,15,1.33,6.56,1.0,1
2100,2024-03-07 07:49:00,2024-03-07 08:52:11,19,17,3.16,10.85,1.0,1
2101,2024-03-08 00:07:00,2024-03-08 00:17:31,18,12,0.75,5.23,1.0,2
2102,2024-03-14 14:29:00,2024-03-14 14:55:01,4,15,3.2,10.5,2.0,1
2103,2024-03-04 05:39:00,2024-03-04 05:51:45,18,12,4.44,16.67,1.0,1
2104,2024-03-09 00:13:00,2024-03-09 00:27:17,5,18,1.14,6.41,1.0,1
2105,2024-03-29 22:44:00,2024-03-29 22:51:47,14,1,6.53,20.14,1.0,2
2106,2024-03-09 22:17:00,2024-03-09 22:29:03,7,17,4.83,13.96,1.0,1
2107,2024-03-06 05:34:00,2024-03-06 05:49:14,9,14,0.59,4.62,2.0,2
2108,2024-03-12 10:10:00,2024-03-12 10:23:04,8,17,0.77,4.71,2.0,2
2109,2024-03-09 20:26:00,2024-03-09 20:39:40,20,2,3.75,13.68,1.0,1
2110,2024-03-01 17:36:00,2024-03-01 18:03:12,14,16,0.68,4.97,1.0,1
2111,2024-03-08 22:14:00,2024-03-08 22:30:46,6,5,2.71,10.01,1.0,1
2112,2024-03-18 13:20:00,2024-03-18 13:38:06,12,7,1.54,6.6,1.0,2
2113,2024-03-15 22:49:00,2024-03-15 23:15:58,12,19,2.24,8.95,2.0,1
2114,2024-03-21 00:03:00,2024-03-21 00:08:36,9,9,2.2,9.39,1.0,2
2115,2024-03-25 11:08:00,2024-03-25 11:33:56,4,13,6.82,22.42,1.0,1
2116,2024-03-30 05:10:00,2024-03-30 05:13:09,4,20,0.91,5.35,2.0,1
2117,2024-03-14 18:12:00,2024-03-14 18:22:10,16,14,1.12,5.75,2.0,1
2118,2024-03-07 19:07:00,2024-03-07 19:35:31,16,6,0.64,5.03,1.0,1
2119,2024-03-31 17:38:00,2024-03-31 17:49:53,4,5,1.34,6.3,1.0,2
2120,2024-03-14 02:11:00,2024-03-14 02:18:23,8,9,1.59,7.73,1.0,1
2121,2024-03-24 05:27:00,2024-03-24 05:30:58,9,15,0.86,5.64,1.0,1
2122,2024-03-05 15:34:00,2024-03-05 16:39:19,16,8,0.99,5.74,2.0,1
2123,2024-03-17 12:44:00,2024-03-17 12:51:33,8,11,0.65,4.84,1.0,1
2124,2024-03-11 08:52:00,2024-03-11 09:12:08,13,9,1.23,5.83,4.0,1
2125,2024-03-30 05:24:00,2024-03-30 05:40:46,12,16,4.17,12.85,1.0,1
2126,2024-03-02 03:08:00,2024-03-02 03:13:51,12,3,4.06,15.64,1.0,1
2127,2024-03-29 20:19:00,2024-03-29 20:37:47,5,11,0.1,3.28,4.0,1
2128,2024-03-09 23:04:00,2024-03-09 23:20:32,9,4,0.84,5.39,1.0,1
2129,2024-03-28 17:07:00,2024-03-28 17:33:25,18,7,0.63,4.89,2.0,1
2130,2024-03-12 09:31:00,2024-03-12 09:41:28,6,3,5.12,18.03,3.0,1
2131,2024-03-15 12:50:00,2024-03-15 13:02:24,19,18,0.28,3.83,1.0,1
2132,2024-03-03 18:24:00,2024-03-03 18:39:26,7,16,0.71,4.59,1.0,1
2133,2024-03-09 17:56:00,2024-03-09 18:31:47,1,10,2.09,7.96,1.0,1
2134,2024-03-21 14:12:00,2024-03-21 14:31:08,18,17,1.12,5.7,2.0,2
2135,2024-03-07 08:01:00,2024-03-07 08:15:40,4,20,2.6,8.85,2.0,1
2136,2024-03-08 13:12:00,2024-03-08 13:18:02,8,15,0.98,5.16,1.0,1
2137,2024-03-04 05:08:00,2024-03-04 06:17:56,7,12,0.95,5.91,2.0,1
